Month,Year,Rainfall
MAY,1981,18
JUN,1981,63.3
JUL,1981,196.7
AUG,1981,63.7
SEP,1981,34.7
OCT,1981,0.1
NOV,1981,42.1
DEC,1981,0.6
JAN,1982,21.4
FEB,1982,20
MAR,1982,70.7
APR,1982,33.1
MAY,1982,57.3
JUN,1982,29.9
JUL,1982,99.2
AUG,1982,150.4
SEP,1982,5.4
OCT,1982,3.2
NOV,1982,2.4
DEC,1982,13.6
JAN,1983,38
FEB,1983,5.3
MAR,1983,6.4
APR,1983,82.5
MAY,1983,35.3
JUN,1983,29.5
JUL,1983,218.3
AUG,1983,240.7
SEP,1983,79.8
OCT,1983,5.4
NOV,1983,0
DEC,1983,3.3
JAN,1984,1.9
FEB,1984,14.5
MAR,1984,0.4
APR,1984,2.7
MAY,1984,0.7
JUN,1984,48.6
JUL,1984,154.2
AUG,1984,179.5
SEP,1984,75.5
OCT,1984,0.9
NOV,1984,0
DEC,1984,0.3
JAN,1985,3.5
FEB,1985,0.3
MAR,1985,1.1
APR,1985,8.1
MAY,1985,3.1
JUN,1985,44.2
JUL,1985,256.9
AUG,1985,152.4
SEP,1985,35.9
OCT,1985,42.6
NOV,1985,0
DEC,1985,24.3
JAN,1986,7.2
FEB,1986,31
MAR,1986,12.7
APR,1986,3.3
MAY,1986,36
JUN,1986,85.1
JUL,1986,92.5
AUG,1986,108.9
SEP,1986,52.9
OCT,1986,11.2
NOV,1986,0.7
DEC,1986,9.5
JAN,1987,21.3
FEB,1987,27.8
MAR,1987,12.4
APR,1987,6.4
MAY,1987,62.5
JUN,1987,27.7
JUL,1987,26.4
AUG,1987,106.6
SEP,1987,18
OCT,1987,3.2
NOV,1987,0
DEC,1987,6.3
JAN,1988,1.5
FEB,1988,13.2
MAR,1988,34.5
APR,1988,3.6
MAY,1988,3.4
JUN,1988,82.4
JUL,1988,288.5
AUG,1988,222.5
SEP,1988,183.4
OCT,1988,0
NOV,1988,0.1
DEC,1988,12
JAN,1989,40.1
FEB,1989,0.4
MAR,1989,11.7
APR,1989,0.6
MAY,1989,2.3
JUN,1989,31.6
JUL,1989,90.8
AUG,1989,152.5
SEP,1989,68.7
OCT,1989,0.2
NOV,1989,5.2
DEC,1989,12.4
JAN,1990,0
FEB,1990,79.5
MAR,1990,4.9
APR,1990,2.2
MAY,1990,21.9
JUN,1990,25.3
JUL,1990,201.2
AUG,1990,137.7
SEP,1990,194.5
OCT,1990,2.7
NOV,1990,14.1
DEC,1990,19.2
JAN,1991,0.1
FEB,1991,19.7
MAR,1991,2.9
APR,1991,13.2
MAY,1991,6
JUN,1991,50.4
JUL,1991,55.3
AUG,1991,187.9
SEP,1991,36.9
OCT,1991,1.4
NOV,1991,3.8
DEC,1991,16.2
JAN,1992,20.3
FEB,1992,16.4
MAR,1992,0.5
APR,1992,1.2
MAY,1992,7.8
JUN,1992,17.2
JUL,1992,124.5
AUG,1992,171.6
SEP,1992,59
OCT,1992,3.8
NOV,1992,7.2
DEC,1992,0
JAN,1993,4.5
FEB,1993,16.1
MAR,1993,11.3
APR,1993,5.4
MAY,1993,8.8
JUN,1993,42
JUL,1993,274.6
AUG,1993,35.6
SEP,1993,125.4
OCT,1993,0
NOV,1993,0
DEC,1993,0
JAN,1994,20.1
FEB,1994,11.3
MAR,1994,0.6
APR,1994,7.6
MAY,1994,8.5
JUN,1994,51.3
JUL,1994,275.8
AUG,1994,160.6
SEP,1994,28.2
OCT,1994,0
NOV,1994,0.1
DEC,1994,0.2
JAN,1995,38.8
FEB,1995,21.7
MAR,1995,9.8
APR,1995,4.9
MAY,1995,0.6
JUN,1995,47.2
JUL,1995,115
AUG,1995,405.3
SEP,1995,175.3
OCT,1995,0.2
NOV,1995,0.1
DEC,1995,0.3
JAN,1996,16
FEB,1996,30.5
MAR,1996,11.6
APR,1996,0.6
MAY,1996,5.1
JUN,1996,109.4
JUL,1996,85.8
AUG,1996,249.2
SEP,1996,116.3
OCT,1996,19.9
NOV,1996,0
DEC,1996,0.3
JAN,1997,6.6
FEB,1997,2.2
MAR,1997,14.6
APR,1997,35.3
MAY,1997,38
JUN,1997,60.2
JUL,1997,133.6
AUG,1997,226.8
SEP,1997,36.9
OCT,1997,53.7
NOV,1997,13.4
DEC,1997,47.3
JAN,1998,0.4
FEB,1998,24.6
MAR,1998,25.4
APR,1998,9.1
MAY,1998,6.1
JUN,1998,68.4
JUL,1998,154.8
AUG,1998,161.6
SEP,1998,150.9
OCT,1998,78.2
NOV,1998,5.8
DEC,1998,0
JAN,1999,31.7
FEB,1999,0.7
MAR,1999,1.4
APR,1999,0
MAY,1999,20.1
JUN,1999,42.2
JUL,1999,109.8
AUG,1999,78.7
SEP,1999,54.7
OCT,1999,4.8
NOV,1999,0
DEC,1999,0.4
JAN,2000,17.1
FEB,2000,29.1
MAR,2000,1.4
APR,2000,1.3
MAY,2000,22.8
JUN,2000,58.9
JUL,2000,146.8
AUG,2000,87.9
SEP,2000,17.5
OCT,2000,0
NOV,2000,0.4
DEC,2000,1.2
JAN,2001,17.8
FEB,2001,5.2
MAR,2001,7.2
APR,2001,19.8
MAY,2001,47.8
JUN,2001,117.2
JUL,2001,145.2
AUG,2001,103.5
SEP,2001,10.3
OCT,2001,11.1
NOV,2001,0.1
DEC,2001,0.2
JAN,2002,11.6
FEB,2002,31.1
MAR,2002,9
APR,2002,1.1
MAY,2002,52
JUN,2002,21.2
JUL,2002,19.4
AUG,2002,78.2
SEP,2002,123
OCT,2002,1.9
NOV,2002,0
DEC,2002,8.8
JAN,2003,14.7
FEB,2003,29.9
MAR,2003,4
APR,2003,1.8
MAY,2003,7.5
JUN,2003,26.6
JUL,2003,277.6
AUG,2003,165.3
SEP,2003,58.9
OCT,2003,0
NOV,2003,0.1
DEC,2003,11
JAN,2004,25.4
FEB,2004,0.3
MAR,2004,0
APR,2004,18.1
MAY,2004,40.7
JUN,2004,52.5
JUL,2004,19.9
AUG,2004,252.9
SEP,2004,22.1
OCT,2004,54.1
NOV,2004,0
DEC,2004,1.2
JAN,2005,13.9
FEB,2005,35.7
MAR,2005,29.9
APR,2005,2.7
MAY,2005,7.6
JUN,2005,53.9
JUL,2005,175.6
AUG,2005,52.6
SEP,2005,146.7
OCT,2005,0
NOV,2005,0.8
DEC,2005,0
JAN,2006,2.3
FEB,2006,0.1
