Month,Year,Rainfall
FEB,1970,15.1
MAR,1970,30.8
APR,1970,16.8
MAY,1970,63.5
JUN,1970,323.2
JUL,1970,285
AUG,1970,219.8
SEP,1970,472.6
OCT,1970,195
NOV,1970,15.8
DEC,1970,0
JAN,1971,30.6
FEB,1971,14.2
MAR,1971,4.8
APR,1971,174.2
MAY,1971,122.1
JUN,1971,260.3
JUL,1971,472.5
AUG,1971,573.4
SEP,1971,252.8
OCT,1971,163.5
NOV,1971,31.4
DEC,1971,0
JAN,1972,2.8
FEB,1972,43.1
MAR,1972,4.1
APR,1972,16.4
MAY,1972,25.1
JUN,1972,125.9
JUL,1972,288.3
AUG,1972,543.2
SEP,1972,222.5
OCT,1972,59.7
NOV,1972,2.1
DEC,1972,0
JAN,1973,1.3
FEB,1973,8.9
MAR,1973,67.6
APR,1973,26
MAY,1973,134.2
JUN,1973,204.2
JUL,1973,304.9
AUG,1973,335
SEP,1973,401.6
OCT,1973,206.6
NOV,1973,20.9
DEC,1973,23.9
JAN,1974,3.6
FEB,1974,0
MAR,1974,83.1
APR,1974,29.8
MAY,1974,94.5
JUN,1974,96.4
JUL,1974,438.5
AUG,1974,317.1
SEP,1974,262.7
OCT,1974,140.3
NOV,1974,4.6
DEC,1974,0
JAN,1975,9.9
FEB,1975,18.7
MAR,1975,10.6
APR,1975,38.1
MAY,1975,65.8
JUN,1975,156.6
JUL,1975,364.9
AUG,1975,331.1
SEP,1975,286.3
OCT,1975,141.6
NOV,1975,42.6
DEC,1975,0
JAN,1976,0
FEB,1976,32.8
MAR,1976,20.7
APR,1976,47.5
MAY,1976,133.1
JUN,1976,148.9
JUL,1976,296.6
AUG,1976,279.6
SEP,1976,197.5
OCT,1976,52.1
NOV,1976,31.2
DEC,1976,0.6
JAN,1977,11.7
FEB,1977,24.2
MAR,1977,7.3
APR,1977,89.9
MAY,1977,176.4
JUN,1977,409.4
JUL,1977,450.9
AUG,1977,329.4
SEP,1977,171.3
OCT,1977,86.6
NOV,1977,48
DEC,1977,35.5
JAN,1978,1.4
FEB,1978,21.2
MAR,1978,50.5
APR,1978,49.8
MAY,1978,116.3
JUN,1978,253
JUL,1978,274.1
AUG,1978,349.1
SEP,1978,591.8
OCT,1978,148.8
NOV,1978,10.3
DEC,1978,6.4
JAN,1979,16
FEB,1979,27.3
MAR,1979,8.4
APR,1979,28
MAY,1979,22.3
JUN,1979,282.9
JUL,1979,296.4
AUG,1979,229.6
SEP,1979,167
OCT,1979,48
NOV,1979,11.5
DEC,1979,20.4
JAN,1980,15.5
FEB,1980,22.6
MAR,1980,60.9
APR,1980,21.8
MAY,1980,109.9
JUN,1980,303.6
JUL,1980,403.2
AUG,1980,243.3
SEP,1980,181
OCT,1980,158.6
NOV,1980,0
DEC,1980,0.4
JAN,1981,13.7
FEB,1981,63.9
MAR,1981,64.8
APR,1981,110.8
MAY,1981,250.9
JUN,1981,321.4
JUL,1981,417.7
AUG,1981,327.7
SEP,1981,250
OCT,1981,11.6
NOV,1981,3.8
DEC,1981,72.8
JAN,1982,2.4
FEB,1982,35.8
MAR,1982,87.2
APR,1982,70.9
MAY,1982,37.1
JUN,1982,196
JUL,1982,224.5
AUG,1982,308.9
SEP,1982,101.1
OCT,1982,29.2
NOV,1982,17.9
DEC,1982,0
JAN,1983,9.1
FEB,1983,39.2
MAR,1983,47
APR,1983,44.2
MAY,1983,132.5
JUN,1983,188.9
JUL,1983,207.6
AUG,1983,365.4
SEP,1983,247.4
OCT,1983,167.6
NOV,1983,1.1
DEC,1983,13.6
JAN,1984,19.1
FEB,1984,2.6
MAR,1984,0.6
APR,1984,46.6
MAY,1984,82.6
JUN,1984,597.1
JUL,1984,332.7
AUG,1984,442.2
SEP,1984,196.4
OCT,1984,111.8
NOV,1984,0
DEC,1984,0
JAN,1985,10.9
FEB,1985,22
MAR,1985,8.8
APR,1985,24.1
MAY,1985,99.6
JUN,1985,280.4
JUL,1985,286.3
AUG,1985,340.6
SEP,1985,201.8
OCT,1985,137.2
NOV,1985,1.8
DEC,1985,0
JAN,1986,9.6
FEB,1986,6.3
MAR,1986,7.1
APR,1986,48.5
MAY,1986,146.1
JUN,1986,227.9
JUL,1986,313.4
AUG,1986,181.2
SEP,1986,522.2
OCT,1986,201.5
NOV,1986,106.4
DEC,1986,20.6
JAN,1987,1.8
FEB,1987,7.1
MAR,1987,18.9
APR,1987,76.6
MAY,1987,91.7
JUN,1987,146.9
JUL,1987,427.4
AUG,1987,473
SEP,1987,262.6
OCT,1987,34.1
NOV,1987,43.7
DEC,1987,7.7
JAN,1988,1.7
FEB,1988,22.9
MAR,1988,53.5
APR,1988,45.3
MAY,1988,109.3
JUN,1988,508.8
JUL,1988,299.9
AUG,1988,292.6
SEP,1988,207.1
OCT,1988,100.4
NOV,1988,39.5
DEC,1988,0.5
JAN,1989,0.4
FEB,1989,4.9
MAR,1989,6.1
APR,1989,5.4
MAY,1989,173.6
JUN,1989,318.2
JUL,1989,414.5
AUG,1989,291.4
SEP,1989,284.2
OCT,1989,105.5
NOV,1989,3.7
DEC,1989,18.3
JAN,1990,2.2
FEB,1990,62.2
MAR,1990,119
APR,1990,79.3
MAY,1990,147.6
JUN,1990,268.2
JUL,1990,520.2
AUG,1990,236.3
SEP,1990,300.7
OCT,1990,174.2
NOV,1990,47.9
DEC,1990,3.5
JAN,1991,27.8
FEB,1991,11.4
MAR,1991,41.7
APR,1991,34.5
MAY,1991,66.1
JUN,1991,257.4
JUL,1991,381.2
AUG,1991,331.3
SEP,1991,249.2
OCT,1991,125.6
NOV,1991,15.6
DEC,1991,67.5
JAN,1992,14
FEB,1992,49.5
MAR,1992,0.1
APR,1992,25
MAY,1992,127
JUN,1992,239.9
JUL,1992,407.6
AUG,1992,254.1
SEP,1992,226.6
OCT,1992,66.2
NOV,1992,4.4
DEC,1992,0.2
JAN,1993,0.3
FEB,1993,3.8
MAR,1993,40.8
APR,1993,78.6
MAY,1993,116.2
JUN,1993,328.5
JUL,1993,280
AUG,1993,357.7
SEP,1993,421.4
OCT,1993,94.2
NOV,1993,38.2
DEC,1993,0
JAN,1994,23.8
FEB,1994,48.8
MAR,1994,7.3
APR,1994,63.7
MAY,1994,98
JUN,1994,310.1
JUL,1994,426.1
AUG,1994,294.4
SEP,1994,166.1
OCT,1994,82.9
NOV,1994,9.6
DEC,1994,0
JAN,1995,20.2
FEB,1995,30.1
MAR,1995,8.7
APR,1995,10.1
MAY,1995,202.9
JUN,1995,185.4
JUL,1995,401.1
AUG,1995,413
SEP,1995,411.5
OCT,1995,86.4
NOV,1995,160.5
DEC,1995,6.2
JAN,1996,11
FEB,1996,13.2
MAR,1996,10.4
APR,1996,39.2
MAY,1996,67.5
JUN,1996,336
JUL,1996,251.3
AUG,1996,472
SEP,1996,143.5
OCT,1996,155.9
NOV,1996,4.1
DEC,1996,0
JAN,1997,18.7
FEB,1997,23.6
MAR,1997,44.2
APR,1997,101.8
MAY,1997,98.2
JUN,1997,219.6
JUL,1997,437.3
AUG,1997,387.3
SEP,1997,244
OCT,1997,27.8
NOV,1997,30.5
DEC,1997,24.9
JAN,1998,52.9
FEB,1998,31
MAR,1998,128.8
APR,1998,53
MAY,1998,87.1
JUN,1998,154.3
JUL,1998,295.2
AUG,1998,265.7
