Month,Year,Rainfall
AUG,1998,377.4
SEP,1998,188
OCT,1998,83
NOV,1998,14.5
DEC,1998,0
JAN,1999,0.1
FEB,1999,0.2
MAR,1999,0.4
APR,1999,3.8
MAY,1999,83.6
JUN,1999,265.1
JUL,1999,380.8
AUG,1999,347.5
SEP,1999,199.6
OCT,1999,114.1
NOV,1999,6.9
DEC,1999,0.6
JAN,2000,0.5
FEB,2000,12.1
MAR,2000,3.6
APR,2000,37.2
MAY,2000,96.2
JUN,2000,267.2
JUL,2000,264.3
AUG,2000,201.4
SEP,2000,314.8
OCT,2000,9.6
NOV,2000,0
DEC,2000,0.1
JAN,2001,1
FEB,2001,0.5
MAR,2001,3
APR,2001,12.6
MAY,2001,98.4
JUN,2001,224.4
JUL,2001,224.7
AUG,2001,225.9
SEP,2001,274.8
OCT,2001,181.3
NOV,2001,0.5
DEC,2001,0
JAN,2002,13.4
FEB,2002,11.3
MAR,2002,2.2
APR,2002,25
MAY,2002,74.8
JUN,2002,116.6
JUL,2002,386.1
AUG,2002,247.7
SEP,2002,192.8
OCT,2002,33.8
NOV,2002,1.4
DEC,2002,0.7
JAN,2003,13.2
FEB,2003,39.7
MAR,2003,10.2
APR,2003,21.9
MAY,2003,41.4
JUN,2003,230.9
JUL,2003,356.8
AUG,2003,310.6
SEP,2003,183.9
OCT,2003,142
NOV,2003,0.2
DEC,2003,3
JAN,2004,22.7
FEB,2004,2.1
MAR,2004,2.2
APR,2004,32
MAY,2004,72.7
JUN,2004,246.8
JUL,2004,418.4
AUG,2004,175.9
SEP,2004,115.3
OCT,2004,56.4
NOV,2004,3.1
DEC,2004,0
JAN,2005,13.9
FEB,2005,14.3
MAR,2005,12.1
APR,2005,7.7
MAY,2005,28.6
JUN,2005,82.5
JUL,2005,300
AUG,2005,309.1
SEP,2005,105.1
OCT,2005,34.3
NOV,2005,0
DEC,2005,0.2
JAN,2006,0.1
FEB,2006,0
MAR,2006,1.9
APR,2006,19.2
MAY,2006,73.2
JUN,2006,200
JUL,2006,290.7
AUG,2006,160.4
SEP,2006,285.2
OCT,2006,17.6
NOV,2006,2.9
DEC,2006,1.6
JAN,2007,0.2
FEB,2007,34.2
MAR,2007,25.4
APR,2007,20.3
MAY,2007,94.4
JUN,2007,170.4
JUL,2007,549.4
AUG,2007,340.6
SEP,2007,309
OCT,2007,39.6
NOV,2007,9.1
DEC,2007,7.5
JAN,2008,25.6
FEB,2008,4.4
MAR,2008,3.2
APR,2008,10.4
MAY,2008,48.9
JUN,2008,291.2
JUL,2008,397.2
AUG,2008,278.1
SEP,2008,117.1
OCT,2008,21.4
NOV,2008,0.1
DEC,2008,0
JAN,2009,0.3
FEB,2009,0.4
MAR,2009,1.1
APR,2009,2.9
MAY,2009,98.5
JUN,2009,67.7
JUL,2009,213.6
AUG,2009,298.9
SEP,2009,127.6
OCT,2009,72.6
NOV,2009,5.1
DEC,2009,0.8
JAN,2010,0.1
