Month,Year,Rainfall
JUL,1963,887.6
AUG,1963,1013.8
SEP,1963,181
OCT,1963,233.7
NOV,1963,8.2
DEC,1963,10
JAN,1964,0
FEB,1964,0
MAR,1964,2.6
APR,1964,5.8
MAY,1964,23.4
JUN,1964,631.7
JUL,1964,864
AUG,1964,978.1
SEP,1964,363.9
OCT,1964,200.2
NOV,1964,53.1
DEC,1964,17.6
JAN,1965,2.5
FEB,1965,0
MAR,1965,0
APR,1965,9.7
MAY,1965,39.7
JUN,1965,797.8
JUL,1965,1002.5
AUG,1965,577.2
SEP,1965,196.8
OCT,1965,25.1
NOV,1965,20.1
DEC,1965,159.8
JAN,1966,3.7
FEB,1966,0
MAR,1966,0.8
APR,1966,11.8
MAY,1966,196
JUN,1966,577.9
JUL,1966,1122.4
AUG,1966,278.3
SEP,1966,299.6
OCT,1966,191.9
NOV,1966,231.5
DEC,1966,62.8
JAN,1967,2
FEB,1967,0
MAR,1967,0.1
APR,1967,18.5
MAY,1967,86.7
JUN,1967,658.7
JUL,1967,1368.5
AUG,1967,673.4
SEP,1967,237.1
OCT,1967,124.8
NOV,1967,7.4
DEC,1967,4.5
JAN,1968,2
FEB,1968,0
MAR,1968,6.3
APR,1968,43.7
MAY,1968,19.2
JUN,1968,826.6
JUL,1968,1550.5
AUG,1968,456.3
SEP,1968,304.9
OCT,1968,221.4
NOV,1968,30.1
DEC,1968,0.1
JAN,1969,0
FEB,1969,0
MAR,1969,1.2
APR,1969,44.8
MAY,1969,49.9
JUN,1969,704.8
JUL,1969,1253.9
AUG,1969,488.2
SEP,1969,542.7
OCT,1969,163.4
NOV,1969,82.6
DEC,1969,11.4
JAN,1970,0
FEB,1970,0
MAR,1970,2
APR,1970,30.9
MAY,1970,260.4
JUN,1970,843.7
JUL,1970,1259.2
AUG,1970,1130.5
SEP,1970,328.7
OCT,1970,157.8
NOV,1970,28.7
DEC,1970,0
JAN,1971,0
FEB,1971,0.1
MAR,1971,0.4
APR,1971,23.5
MAY,1971,268.3
JUN,1971,1113.2
JUL,1971,1017
AUG,1971,532.6
SEP,1971,215.6
OCT,1971,55.2
NOV,1971,7
DEC,1971,2.5
JAN,1972,0
FEB,1972,0.5
MAR,1972,0.2
APR,1972,17
MAY,1972,153.4
JUN,1972,716.9
JUL,1972,1068.8
AUG,1972,522.9
SEP,1972,131.2
OCT,1972,201.6
NOV,1972,38.7
DEC,1972,5.8
JAN,1973,0
FEB,1973,0
MAR,1973,0
APR,1973,15.3
MAY,1973,83
JUN,1973,765.5
JUL,1973,982.1
AUG,1973,915.9
SEP,1973,178.5
OCT,1973,140.7
NOV,1973,39.6
DEC,1973,5.4
JAN,1974,0
FEB,1974,0
MAR,1974,5.5
APR,1974,25.8
MAY,1974,168.1
JUN,1974,474.7
JUL,1974,1465.9
AUG,1974,741.7
SEP,1974,361.8
OCT,1974,182.4
NOV,1974,7.6
DEC,1974,0
JAN,1975,0.3
FEB,1975,0
MAR,1975,7
APR,1975,8
MAY,1975,103
JUN,1975,1327.8
JUL,1975,1095.5
AUG,1975,958.6
SEP,1975,537.1
