Month,Year,Rainfall
APR,1970,8.4
MAY,1970,29.7
JUN,1970,182.4
JUL,1970,300
AUG,1970,252.8
SEP,1970,380.7
OCT,1970,67
NOV,1970,1.5
DEC,1970,0
JAN,1971,43.4
FEB,1971,24.3
MAR,1971,2.1
APR,1971,95.6
MAY,1971,83.5
JUN,1971,272.3
JUL,1971,503.1
AUG,1971,526.1
SEP,1971,237.5
OCT,1971,104
NOV,1971,6.7
DEC,1971,0.1
JAN,1972,8.6
FEB,1972,46.5
MAR,1972,0.2
APR,1972,9.1
MAY,1972,3.2
JUN,1972,75.9
JUL,1972,248.5
AUG,1972,352.7
SEP,1972,175.1
OCT,1972,54.4
NOV,1972,21.6
DEC,1972,0.4
JAN,1973,10.6
FEB,1973,15.2
MAR,1973,23.9
APR,1973,7.1
MAY,1973,56.4
JUN,1973,184.3
JUL,1973,224.3
AUG,1973,294.6
SEP,1973,365.4
OCT,1973,245.1
NOV,1973,13.7
DEC,1973,0.6
JAN,1974,2.6
FEB,1974,0.5
MAR,1974,24.3
APR,1974,3.3
MAY,1974,51.9
JUN,1974,64.9
JUL,1974,334.9
AUG,1974,331.7
SEP,1974,235
OCT,1974,76.6
NOV,1974,0.3
DEC,1974,1
JAN,1975,17.2
FEB,1975,13.4
MAR,1975,26
APR,1975,10.1
MAY,1975,30.1
JUN,1975,121
JUL,1975,477.6
AUG,1975,339.2
SEP,1975,224.3
OCT,1975,102.5
NOV,1975,0.1
DEC,1975,0
JAN,1976,0
FEB,1976,23.1
MAR,1976,7.2
APR,1976,25.2
MAY,1976,58.2
JUN,1976,107
JUL,1976,297.5
AUG,1976,263
SEP,1976,394.5
OCT,1976,9.3
NOV,1976,3.2
DEC,1976,3.5
JAN,1977,19.2
FEB,1977,8.1
MAR,1977,3.8
APR,1977,47.9
MAY,1977,102.5
JUN,1977,281.1
JUL,1977,458.3
AUG,1977,316.4
SEP,1977,184.8
OCT,1977,50.3
NOV,1977,27.3
DEC,1977,21.8
JAN,1978,10.5
FEB,1978,50.9
MAR,1978,45.3
APR,1978,28.4
MAY,1978,33.8
JUN,1978,283.7
JUL,1978,252.8
AUG,1978,341.1
SEP,1978,376.5
OCT,1978,114.3
NOV,1978,7
DEC,1978,12
JAN,1979,22.4
FEB,1979,38.7
MAR,1979,6.1
APR,1979,19.5
MAY,1979,6.1
JUN,1979,129.1
JUL,1979,286
AUG,1979,174.9
SEP,1979,134.2
OCT,1979,36.1
NOV,1979,18.7
DEC,1979,11
JAN,1980,13.6
FEB,1980,14.9
MAR,1980,37.1
APR,1980,21
MAY,1980,40
JUN,1980,273.7
JUL,1980,350.7
AUG,1980,281.2
SEP,1980,232.1
OCT,1980,73.8
NOV,1980,0
DEC,1980,2.3
JAN,1981,40.7
FEB,1981,33.5
MAR,1981,20.1
APR,1981,40.9
MAY,1981,94.9
JUN,1981,143.3
JUL,1981,355.3
