Month,Year,Rainfall
DEC,1996,0.2
JAN,1997,18.2
FEB,1997,40.7
MAR,1997,91.8
APR,1997,131.9
MAY,1997,241.8
JUN,1997,569.9
JUL,1997,511.2
AUG,1997,315.5
SEP,1997,366.8
OCT,1997,36.4
NOV,1997,12.6
DEC,1997,35.4
JAN,1998,11.8
FEB,1998,31.5
MAR,1998,136.8
APR,1998,185.7
MAY,1998,250.6
JUN,1998,581.2
JUL,1998,604.4
AUG,1998,549.5
SEP,1998,212.3
OCT,1998,190
NOV,1998,48.9
DEC,1998,0.4
JAN,1999,2.4
FEB,1999,0.5
MAR,1999,38.7
APR,1999,150.6
MAY,1999,466.8
JUN,1999,429
JUL,1999,596.7
AUG,1999,487.5
SEP,1999,196.9
OCT,1999,208.6
NOV,1999,14.1
DEC,1999,2.3
JAN,2000,20.5
FEB,2000,13.7
MAR,2000,65.9
APR,2000,238.5
MAY,2000,375.1
JUN,2000,540.2
JUL,2000,313.3
AUG,2000,513.2
SEP,2000,299.9
OCT,2000,83.9
NOV,2000,22.2
DEC,2000,0.4
JAN,2001,5.5
FEB,2001,39.7
MAR,2001,30.9
APR,2001,198.6
MAY,2001,266.4
JUN,2001,399.8
JUL,2001,451.1
AUG,2001,295.6
SEP,2001,266.8
OCT,2001,201.4
NOV,2001,20.5
DEC,2001,2.3
JAN,2002,20.2
FEB,2002,5.7
MAR,2002,83.3
APR,2002,279.9
MAY,2002,286.9
JUN,2002,502.5
JUL,2002,565.1
AUG,2002,312.5
SEP,2002,209.7
OCT,2002,49.5
NOV,2002,69.4
DEC,2002,7.9
JAN,2003,9.5
FEB,2003,41.5
MAR,2003,96.9
APR,2003,213.8
MAY,2003,235.8
JUN,2003,551.4
JUL,2003,481.2
AUG,2003,290.7
SEP,2003,250
OCT,2003,231.8
NOV,2003,13
DEC,2003,18.6
JAN,2004,15.3
FEB,2004,19.5
MAR,2004,72.8
APR,2004,340.8
MAY,2004,342.2
JUN,2004,397.9
JUL,2004,848.4
AUG,2004,286.2
SEP,2004,317.2
OCT,2004,340.8
NOV,2004,6.5
DEC,2004,6.6
JAN,2005,22.8
FEB,2005,30.5
MAR,2005,172.2
APR,2005,207.5
MAY,2005,281.2
JUN,2005,373.9
JUL,2005,474.5
AUG,2005,501.9
SEP,2005,174.9
OCT,2005,218.6
NOV,2005,8.9
DEC,2005,1.3
JAN,2006,0.7
FEB,2006,40.9
MAR,2006,20.8
APR,2006,169
MAY,2006,325.7
JUN,2006,395.9
JUL,2006,350.3
AUG,2006,209.7
SEP,2006,252.3
OCT,2006,97.6
NOV,2006,25.1
DEC,2006,10.7
JAN,2007,1.5
FEB,2007,73.7
MAR,2007,23.5
APR,2007,242.7
MAY,2007,219.8
JUN,2007,489.7
JUL,2007,682.7
AUG,2007,308
SEP,2007,494.7
OCT,2007,164.7
NOV,2007,47.7
DEC,2007,4
JAN,2008,29.7
FEB,2008,14.5
MAR,2008,107.5
APR,2008,156.2
MAY,2008,210.6
JUN,2008,414.6
JUL,2008,493.2
AUG,2008,508.6
SEP,2008,267.5
OCT,2008,133.4
NOV,2008,2.2
